pBrand,pCategory,pModel,pTitle,pURL,price,rDate,rRating,rText,rTitle,rURL,rUser,siteCode
Inland,headphone,"Model # 87099
Internet #206857985","Foldable Bluetooth Headset, Black",http://www.homedepot.com/p/Inland-Foldable-Bluetooth-Headset-Black-87099/206857985,$24.99 ,4-Jan-17," 4.3
 out of
 5
","For the price, excellent build, connectivity, and sound","For the price, excellent build, connectivity, and sound",http://www.homedepot.com/p/Inland-Foldable-Bluetooth-Headset-Black-87099/206857985,DNBBullard,HD
Inland,headphone,"Model # 87099
Internet #206857985","Foldable Bluetooth Headset, Black",http://www.homedepot.com/p/Inland-Foldable-Bluetooth-Headset-Black-87099/206857985,$24.99 ,28-Dec-16," 4.3
 out of
 5
","The audio quality of these headphones is excellent. It took about 3 or 4 hours for the battery to fully charge, which was expected and I was able to get more than one day (8 hours) of listening. Well worth the investment.",The audio quality of these headphones is excellent. It took about 3 or 4 hours for the battery to...,http://www.homedepot.com/p/Inland-Foldable-Bluetooth-Headset-Black-87099/206857985,Edward,HD
JVC,headphone,"Model # HAV570
Internet #203348306",Full-Size DJ Headphones with In-Line Volume Control,http://www.homedepot.com/p/JVC-Full-Size-DJ-Headphones-with-In-Line-Volume-Control-HAV570/203348306,$12.25 ,20-Dec-16," 5.0
 out of
 5
",These are great . I had an exact same pair that I needed to replace,These are great . I had an exact same pair that I needed to replace,http://www.homedepot.com/p/JVC-Full-Size-DJ-Headphones-with-In-Line-Volume-Control-HAV570/203348306,Debby,HD
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44, , , , ,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961, ,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44, , , , ,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961, ,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,5/19/2016,4,I only purchase it because is a renowned and reliable brand at a good price.,buena marca a buen precio.,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,CoolZeen,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/20/2014,5,"Used it for my Old acura and Honda. Forums do insists on buying the genuine fluid but if you pull up the data sheets for Honda type 2 coolant and this one, its the exact same consistancy except for the color",Works fine for Honda/Acura,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,drver,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,3/12/2017,5,Seems to stay cleaner than other brands I've used.,Great stuff!,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Terry,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,2/23/2016,5,If you are a novice this 50-50 is for you its pre-blended all you have to do is just pour it in I suggest you do this after car has sat not started for at least 10-12 hours before removing antifreeze cap being that content are under pressure and always slowly and this product will keep your vehicle running at the proper temperature,Best anti freeze in my opinion,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,mrlilley,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,1/27/2014,5,This product was cheaper than AutoZone or O'Reilly auto store.,Prestone Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,debba1207,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,2/20/2017,5,Works great,Works great,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Tgif,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,2/7/2016,5,Just got a ram promaster and needed to top off the antifreeze. It needed to be MS-12106 compliant - OAT - and this stuff is compatible and 1/2 the cost at a Chrysler parts counter.,Good for Just about everything,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,mungtung,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/17/2015,5,I did not have to add water and my car is running much better and smoother.,It Did the Trick,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Howardmom,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,1/24/2017,5,Worked great in our cars &amp; trucks,Prestone Extended Life Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Karen,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,9/19/2015,5,This is the best deal for a quality product when it comes to antifreeze Walmart always has the best prices would buy this antifreeze anywhere else,Great deal,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Hollandkh,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,8/2/2016,5,Add this to my car and my temp needle went from normal high to normal low mark.,Best price for leading Antifreeze Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,BigKreview,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,11/29/2012,5,You can't go wrong with Prestone!!,It always works for me!,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,5duke5,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/30/2016,5,No comment,Good product,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Gcgb,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/11/2015,5,"I have used this product before and have never had any problems. It hasnt ever froze up on me either, even when temperatures went quite low.",Great Product,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,SherryKasp,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,11/11/2015,5,quick and simple ready to go,no need to to add water to it just pour and go,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,JeffreyL34,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,4/23/2016,4,"My car was running hot and I was told to put some antifreeze on it. After the antifreeze was placed in it, I was told there was a leak and that a part of parts may need replacement to fix the leak. After about a day or 2 of not driving my vehicle, I decided to drive it to see what would happen and it worked fine. The truck has not run hot since and I was told the leak possibly stopped because it sealed up on its own. I am completely satisfied with this product.",It fixed the problem.,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Muslimah,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/3/2015,5,Easy for a female to put the chemical in the car. It keeps my radiator from freezing up in freezing temps.,Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Sharon,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,12/1/2015,5,"Can't really be that thorough on a review for coolant, but I checked my manual to make sure this fluid color was compatible (apparently it matters). I also like that it was pre diluted so I didn't have to by distilled water and mix it myself in another container. Price is right for it. I'm glad I didn't have to go all the way to an auto parts store for it.",Does what it's supposed to,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Daboo,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,11/8/2016,4,It's really more convenient to shop online.,Fast and easy.,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,willgarr17,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/6/2015,4,Worked great,Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Jen1603,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,7/21/2016,5,"Very quick and easy, saves a lot of time.",Buying at Walmart Store- Doral,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Gustavo,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,11/27/2015,5,This coolant is of great quality and costs less here at walmart compared to regular auto parts stores.,"Affordable price, great quality",https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,customer1985,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,10/20/2015,3,"If you use this, you'll be replacing fewer motors.",Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Sheila,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,8/13/2016,5,Good Stuff at a good price.,Preston Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,HelloWorld,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,8/9/2016,5,Got this product at a great price and it is working great.,Gr8 product @ gr8 $,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Drummer,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,8/7/2016,5,Great price!,Great!,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,EJSeattle,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,6/13/2016,5,"Great quality product, functions as advertised.",amazing antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,grizzlyb111,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,2/19/2015,4,"My car is 2012FORD FOCUS SEL, should use that","My car is 2012FORD FOCUS SEL, should use that",https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,2012focus,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,7/5/2015,5,like the ease of the preduluted,Preston's antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,dvdaddic,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,12/21/2015,5,Works great,Great stuff.,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,Bulldawg53190,WM
Prestone,coolant,16879961,Prestone Extended Life Prediluted Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,$8.44,11/10/2015,4,Product great. Shipping packing ridiculous. Miracle it didn't break.,Walmart Shipping Packaging Needs Improvement,https://www.walmart.com/ip/Prestone-Extended-Life-Prediluted-Antifreeze-Coolant-Premix/16879961,QualityManager,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87, , , , ,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960, ,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87, , , , ,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960, ,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,3/2/2017,5,"Great value, does the job! Prestone is certainly the best antifreeze I've used.","Excellent value, gets the job done better!",https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,PeterR,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,1/4/2017,5,"Good stuff, getting pricey everywhere.",Great,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Peachy,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,3/17/2017,4,"Walmart packaging could be better, but this gallon along with a 5qt jug of motor oil in the same box with a few ""fill-air"" pillows did survive the trip without puncture.",as you would expect,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,TJisnotatleast4characters,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,3/9/2017,5,I always used Prestone  antifreeze/coolant. Its the best in my opinion.,Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,MuchLaughter,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,3/7/2017,5,Great solution,Value for $$ which is not 50% water,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Great,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,6/30/2012,5,"I brought this for my wife's car due to her radiator leaking, so I purchased the Prestone Stop Leak too, and what do you know, no more leaks!!! Got my approval...",Great Product,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,chalimak,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,2/18/2017,5,Add / mix with one gallon of distilled water as instructed equals two gallons of Prestone.  This Pestone concentrate is hard to find these days.  Nearly all antifreeze/coolant is premixed 50/50 so I've got  two gallons for the price of one.,Two for One,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Robert,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,1/15/2014,5,Prestone is the leading brand of anti-freeze and was what was recommended for my for echo. I was very happy with it's ease of use and performance in rare 5 and 6 degree nights in Alabama. But I know for a fact I used to use it in Connecticut with the same great results.,Great Product,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,azrochavoc,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,6/18/2015,5,I use Prestone Extended Life Antifreeze/Coolant to protect my car in summer and winter. I recommend it highly.,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,roneycj,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,1/27/2017,5,This was the cheapest I could find and they had plenty.  Changed a water pump and replaced coolant with new.,best price,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,jtpg,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,1/9/2017,5,"I use this in everyone of my cars, The 50/50 stuff is junk, my mechanic told me so!!!",Good quality,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Leverage,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,11/12/2013,5,This product is a proven winner and the price was great.,Excelent.,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Numberoneshooter,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,12/3/2014,5,"purchased on line, and it was rapidly delivered to my home. good price and it saved me the drive",good deal,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,vwcar,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,1/11/2017,5,We use this antifreeze and some others.,Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,gazch,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,8/28/2016,5,"Was happy to find this product in stock when I was last at Walmart.
I have used this product since  the 1960's and never had an problems with it.
Recommend highly!!!",Prestone Extended Life Antifreeze/Collant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Acee,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,11/3/2014,5,I use this coolant in my 76 Jeep and 02 Subaru and It keeps the engine cool and doesn't freeze when it gets cold.,Great Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Dom95160,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,5/10/2016,5,It's the only antifreeze I use!,Antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,AtlSouthSignScreenprint,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,7/27/2016,5,This concentrated coolant formula was able to be added into my flushed out and cleaned cooling system on our family SUV. I added the prescribed 50 to 70% of the concentrated coolant with a 50 to 30% Mixture of  fresh clean water. Our SUV coolant system is staying nice and cool even during the hot dog days of summer in Kentucky I would highly recommend this product to family and friends!,Excellent automotive coolant!!!,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Tony,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,12/27/2016,5,Great product,Never had a problem.,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Markmyword,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,9/5/2016,5,awesome,Awesome,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,William,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,12/12/2016,5,Prestone antifreeze has been a long time favorite of mine. It works as the specifications state. Have never had a problem with this product. I have also had excellent service at Walmart on their order service and to store pickup.  Fast and accurate!,Prestone antifreeze,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,jc16,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,5/11/2016,5,The product is great,Prestone Anti-Freeze,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Chris,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,7/9/2016,1,"I received the box when stated, but it leaked all over the place.  It was laying on its side and the box was too big for this.  It should have been better protected inside the box instead of just flopping around.  I would recommend the product, but not buying it online to be delivered this way.",Prestone Anti-freeze,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Villma,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,12/6/2016,5,Affordable product that works well in my car.,Great product,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Abby,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,7/10/2016,5,Bought this to fill the radiater after doing a coolant flush. Worked fine.,Does it's job,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,ShortCut0101,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,10/11/2015,5,A product we trust to use in all our vehicles.,Great product at a very good price.,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,SillyGramma,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,9/1/2016,5,"Don't buy into that mixing it with water nonsense. Use it pure and it will last years longer and never allow corrosion. They want you to mix it so it will need replaced more often. And the ""pre-mixed"" is 50% water for 10% less cost!!!",Do not dilute!!,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Phil,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,10/24/2016,5,Best product for the money,Fantastic,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Anthony,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,8/2/2015,5,"I've been using Prestone anti freeze for decades, this is a great price, used the store pickup which makes it very convenient also",great price,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,gshanks,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,8/4/2016,5,Pretty good stuff,Good stuff,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Meggie635,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,12/2/2015,5,I have used this before and it works as advertised. Walmart shipped the standard Prestone but I want the extended service fluid.,Prestone,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Noaol,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,7/25/2016,4,"Had it in stock , and had it ready within a couple hours.",quick,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Rosco,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,9/21/2014,4,good,good stuff,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Charles,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,9/14/2015,5,I always trust Prestone.,Prestone,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Whit,WM
